Datetime;Latitude;Longitude;Azimuth;Altitude
2020-04-01 00:00:00;-7.921179;112.599392;81.97067117283213;20.69168413769657
2020-04-01 00:10:00;-7.921179;112.599392;81.48003136399343;23.137245322850685
2020-04-01 00:20:00;-7.921179;112.599392;80.96158585504361;25.58044838519385
2020-04-01 00:30:00;-7.921179;112.599392;80.41175562685758;28.020663239775136
2020-04-01 00:40:00;-7.921179;112.599392;79.82641524517666;30.457268339380068
2020-04-01 00:50:00;-7.921179;112.599392;79.20079723796017;32.88961823113208
2020-04-01 01:00:00;-7.921179;112.599392;78.52933500103457;35.31699916026292
2020-04-01 01:10:00;-7.921179;112.599392;77.80548521317495;37.73859833426133
2020-04-01 01:20:00;-7.921179;112.599392;77.02150243986254;40.1534902624948
2020-04-01 01:30:00;-7.921179;112.599392;76.16817275590701;42.56056503922318
2020-04-01 01:40:00;-7.921179;112.599392;75.23441076428539;44.95851126812584
2020-04-01 01:50:00;-7.921179;112.599392;74.20681563384615;47.34572726984241
2020-04-01 02:00:00;-7.921179;112.599392;73.06901540114875;49.72026302536486
2020-04-01 02:10:00;-7.921179;112.599392;71.80085417795247;52.079686987348644
2020-04-01 02:20:00;-7.921179;112.599392;70.37729249076007;54.42095972161312
2020-04-01 02:30:00;-7.921179;112.599392;68.76691829957866;56.7402085108989
2020-04-01 02:40:00;-7.921179;112.599392;66.92997307324958;59.032457562395614
2020-04-01 02:50:00;-7.921179;112.599392;64.8156948458613;61.291201120918835
2020-04-01 03:00:00;-7.921179;112.599392;62.35878017875933;63.50785022358726
2020-04-01 03:10:00;-7.921179;112.599392;59.47476012247813;65.67086868089275
2020-04-01 03:20:00;-7.921179;112.599392;56.054389216337924;67.76457437850095
2020-04-01 03:30:00;-7.921179;112.599392;51.95757686536716;69.7674112393913
2020-04-01 03:40:00;-7.921179;112.599392;47.009299472084265;71.6495859784042
2020-04-01 03:50:00;-7.921179;112.599392;41.003650738675454;73.37006281900622
2020-04-01 04:00:00;-7.921179;112.599392;33.72956757450358;74.87354454967694
2020-04-01 04:10:00;-7.921179;112.599392;25.039780855779394;76.08948897666846
2020-04-01 04:20:00;-7.921179;112.599392;14.977132944071824;76.93733401872048
2020-04-01 04:30:00;-7.921179;112.599392;3.914449288339185;77.34287650068998
2020-04-01 04:40:00;-7.921179;112.599392;352.5666878234311;77.26380340066875
2020-04-01 04:50:00;-7.921179;112.599392;341.7629951226284;76.70876173814601
2020-04-01 05:00:00;-7.921179;112.599392;332.1211449204016;75.73319215861474
2020-04-01 05:10:00;-7.921179;112.599392;323.8962584426289;74.41588772434024
2020-04-01 05:20:00;-7.921179;112.599392;317.0532558377332;72.83534779945343
2020-04-01 05:30:00;-7.921179;112.599392;311.41310418719013;71.05737442641825
2020-04-01 05:40:00;-7.921179;112.599392;306.76149947560134;69.13237440130936
2020-04-01 05:50:00;-7.921179;112.599392;302.9010765567101;67.09740833056327
2020-04-01 06:00:00;-7.921179;112.599392;299.66823873951637;64.97931202742896
2020-04-01 06:10:00;-7.921179;112.599392;296.9334856373566;62.79751054990594
2020-04-01 06:20:00;-7.921179;112.599392;294.5962222241349;60.566190200900316
2020-04-01 06:30:00;-7.921179;112.599392;292.5787755886099;58.29582166040974
2020-04-01 06:40:00;-7.921179;112.599392;290.8209581038154;55.994252815790546
2020-04-01 06:50:00;-7.921179;112.599392;289.2759146720452;53.667432761809806
2020-04-01 07:00:00;-7.921179;112.599392;287.90684423405116;51.31994455540062
2020-04-01 07:10:00;-7.921179;112.599392;286.68456822169907;48.95536721568805
2020-04-01 07:20:00;-7.921179;112.599392;285.5857820295407;46.576525025893915
2020-04-01 07:30:00;-7.921179;112.599392;284.5916616562237;44.1856753635389
2020-04-01 07:40:00;-7.921179;112.599392;283.6868528364938;41.78464871932056
2020-04-01 07:50:00;-7.921179;112.599392;282.8588153430348;39.374944319761724
2020-04-01 08:00:00;-7.921179;112.599392;282.0970853260383;36.95780184419674
2020-04-01 08:10:00;-7.921179;112.599392;281.39297478488004;34.53426631156862
2020-04-01 08:20:00;-7.921179;112.599392;280.73916175676976;32.105222231374896
2020-04-01 08:30:00;-7.921179;112.599392;280.12947175069775;29.671448245180933
2020-04-01 08:40:00;-7.921179;112.599392;279.5585772191114;27.233630786998322
2020-04-01 08:50:00;-7.921179;112.599392;279.0219429164018;24.79240335687258
2020-04-01 09:00:00;-7.921179;112.599392;278.51568929512047;22.348385794470893
2020-04-01 09:10:00;-7.921179;112.599392;278.0363739399257;19.902221845122526
2020-04-01 09:20:00;-7.921179;112.599392;277.58101888833926;17.454657706994304
2020-04-01 09:30:00;-7.921179;112.599392;277.14700134771994;15.006198814084815
2020-04-01 09:40:00;-7.921179;112.599392;276.73199905375;12.557906407036343
2020-04-01 09:50:00;-7.921179;112.599392;276.3339356289216;10.113057269103203
2020-04-01 10:00:00;-7.921179;112.599392;275.950925941024;7.675361900552006
2020-04-01 10:10:00;-7.921179;112.599392;275.5813034238996;5.254169549696029
2020-04-01 10:20:00;-7.921179;112.599392;275.22353811517434;2.874483618095985
2020-04-01 10:30:00;-7.921179;112.599392;274.87620933550085;0.6146241774171177
2020-04-01 10:40:00;-7.921179;112.599392;274.5379783678018;-1.325224038617139
2020-04-01 10:50:00;-7.921179;112.599392;274.2076430987833;-3.7363431411078163
2020-04-01 11:00:00;-7.921179;112.599392;273.8840560566648;-7.203991762909209
2020-04-01 11:10:00;-7.921179;112.599392;273.56606976966566;-9.714344976303709
2020-04-01 11:20:00;-7.921179;112.599392;273.2526187282754;-12.186928097361685
