Datetime;Latitude;Longitude;Azimuth;Altitude
2020-07-01 00:00:00;-7.921179;112.599392;63.03203875543666;16.418188453275917
2020-07-01 00:10:00;-7.921179;112.599392;62.33040074275793;18.611391224070985
2020-07-01 00:20:00;-7.921179;112.599392;61.57036461267559;20.79134513542352
2020-07-01 00:30:00;-7.921179;112.599392;60.747688817715066;22.95603015888649
2020-07-01 00:40:00;-7.921179;112.599392;59.85755124432232;25.10338016223597
2020-07-01 00:50:00;-7.921179;112.599392;58.894549212863886;27.23119582455921
2020-07-01 01:00:00;-7.921179;112.599392;57.852624345545955;29.337079749457544
2020-07-01 01:10:00;-7.921179;112.599392;56.724984019238946;31.418378408438414
2020-07-01 01:20:00;-7.921179;112.599392;55.50406379943707;33.472130914496624
2020-07-01 01:30:00;-7.921179;112.599392;54.18144547798829;35.4950041353172
2020-07-01 01:40:00;-7.921179;112.599392;52.74782633724305;37.48322780647831
2020-07-01 01:50:00;-7.921179;112.599392;51.19296109344633;39.43254330503244
2020-07-01 02:00:00;-7.921179;112.599392;49.50566872692681;41.338111441952634
2020-07-01 02:10:00;-7.921179;112.599392;47.673849557569824;43.19444074514621
2020-07-01 02:20:00;-7.921179;112.599392;45.68459794293863;44.99529525190094
2020-07-01 02:30:00;-7.921179;112.599392;43.52437986319285;46.73362620699338
2020-07-01 02:40:00;-7.921179;112.599392;41.17937784564154;48.40146960985128
2020-07-01 02:50:00;-7.921179;112.599392;38.635972493079706;49.98990523341862
2020-07-01 03:00:00;-7.921179;112.599392;35.88146989893487;51.489005397736776
2020-07-01 03:10:00;-7.921179;112.599392;32.90509202469675;52.88784863032289
2020-07-01 03:20:00;-7.921179;112.599392;29.699240284913714;54.17460504353452
2020-07-01 03:30:00;-7.921179;112.599392;26.261040877492476;55.336713919488
2020-07-01 03:40:00;-7.921179;112.599392;22.594036963064983;56.361184238381966
2020-07-01 03:50:00;-7.921179;112.599392;18.70988255190257;57.23505230117174
2020-07-01 04:00:00;-7.921179;112.599392;14.629713664391835;57.94594522017584
2020-07-01 04:10:00;-7.921179;112.599392;10.384831349951657;58.482798088938836
2020-07-01 04:20:00;-7.921179;112.599392;6.016333283704827;58.83657456718882
2020-07-01 04:30:00;-7.921179;112.599392;1.5734548842833818;59.00099771107854
2020-07-01 04:40:00;-7.921179;112.599392;357.1106760744572;58.97304174680568
2020-07-01 04:50:00;-7.921179;112.599392;352.68389386958853;58.75322576874716
2020-07-01 05:00:00;-7.921179;112.599392;348.34642321830694;58.345559097945774
2020-07-01 05:10:00;-7.921179;112.599392;344.1453924258856;57.757179282084195
2020-07-01 05:20:00;-7.921179;112.599392;340.1192144762165;56.99778177468925
2020-07-01 05:30:00;-7.921179;112.599392;336.29616635246356;56.078885689796174
2020-07-01 05:40:00;-7.921179;112.599392;332.6945529616025;55.01310297170738
2020-07-01 05:50:00;-7.921179;112.599392;329.32352675712104;53.81346562135927
2020-07-01 06:00:00;-7.921179;112.599392;326.1845903806366;52.49286903590481
2020-07-01 06:10:00;-7.921179;112.599392;323.2732905488104;51.06369293321466
2020-07-01 06:20:00;-7.921179;112.599392;320.58102122328813;49.53751106883741
2020-07-01 06:30:00;-7.921179;112.599392;318.0963076862642;47.924968292594514
2020-07-01 06:40:00;-7.921179;112.599392;315.80609061604554;46.23569175612111
2020-07-01 06:50:00;-7.921179;112.599392;313.69662767202215;44.478328478906434
2020-07-01 07:00:00;-7.921179;112.599392;311.7541218720705;42.660559008672166
2020-07-01 07:10:00;-7.921179;112.599392;309.9652406869308;40.789193044020806
2020-07-01 07:20:00;-7.921179;112.599392;308.31727996474683;38.87024115142197
2020-07-01 07:30:00;-7.921179;112.599392;306.7983551763627;36.90899672748241
2020-07-01 07:40:00;-7.921179;112.599392;305.3976199813765;34.91012137631067
2020-07-01 07:50:00;-7.921179;112.599392;304.1050749828433;32.87772687178709
2020-07-01 08:00:00;-7.921179;112.599392;302.9116496895453;30.815446874550123
2020-07-01 08:10:00;-7.921179;112.599392;301.80922983674856;28.726501818793423
2020-07-01 08:20:00;-7.921179;112.599392;300.79043882014946;26.61375526132652
2020-07-01 08:30:00;-7.921179;112.599392;299.84874697890143;24.479783891013806
2020-07-01 08:40:00;-7.921179;112.599392;298.978225708805;22.326920217456834
2020-07-01 08:50:00;-7.921179;112.599392;298.1737113868475;20.157315750244162
2020-07-01 09:00:00;-7.921179;112.599392;297.4305048428801;17.973014423484912
2020-07-01 09:10:00;-7.921179;112.599392;296.7445352841574;15.776041388267998
2020-07-01 09:20:00;-7.921179;112.599392;296.11214172928425;13.567173578611508
2020-07-01 09:30:00;-7.921179;112.599392;295.5301549704858;11.350821589171975
2020-07-01 09:40:00;-7.921179;112.599392;294.99578829058066;9.129537349378047
2020-07-01 09:50:00;-7.921179;112.599392;294.50666478373773;6.908665482255259
2020-07-01 10:00:00;-7.921179;112.599392;294.0606807516926;4.698863217342946
2020-07-01 10:10:00;-7.921179;112.599392;293.65614230753107;2.5264118419068464
2020-07-01 10:20:00;-7.921179;112.599392;293.29162877190583;0.4664732121730157
2020-07-01 10:30:00;-7.921179;112.599392;292.9659653522796;-1.3110126561101638
2020-07-01 10:40:00;-7.921179;112.599392;292.678332425952;-3.2012859717662927
2020-07-01 10:50:00;-7.921179;112.599392;292.4281562570328;-6.784628393154181
2020-07-01 11:00:00;-7.921179;112.599392;292.2151909587118;-9.14044003884068
2020-07-01 11:10:00;-7.921179;112.599392;292.0393818894757;-11.433910840425181
2020-07-01 11:20:00;-7.921179;112.599392;291.90108421916125;-13.729933571438327
