Datetime;Latitude;Longitude;Azimuth;Altitude
2021-02-16 18:00:00;-7.921179;112.599392;136.27374865956;-62.433761995467734
2021-02-16 18:10:00;-7.921179;112.599392;132.72140825337138;-60.6684176422079
2021-02-16 18:20:00;-7.921179;112.599392;129.57994470689405;-58.80479369698075
2021-02-16 18:30:00;-7.921179;112.599392;126.79714805411245;-56.85948751946942
2021-02-16 18:40:00;-7.921179;112.599392;124.3253572349982;-54.84606045027096
2021-02-16 18:50:00;-7.921179;112.599392;122.12248462388568;-52.77557398074622
2021-02-16 19:00:00;-7.921179;112.599392;120.15198870871535;-50.657043960599616
2021-02-16 19:10:00;-7.921179;112.599392;118.38258722308852;-48.497843579040165
2021-02-16 19:20:00;-7.921179;112.599392;116.78758778772881;-46.30401072329416
2021-02-16 19:30:00;-7.921179;112.599392;115.34432783497009;-44.080521186171964
2021-02-16 19:40:00;-7.921179;112.599392;114.03355306154211;-41.831493571743096
2021-02-16 19:50:00;-7.921179;112.599392;112.83888467381519;-39.560360050065476
2021-02-16 20:00:00;-7.921179;112.599392;111.74640274626081;-37.26998588549593
2021-02-16 20:10:00;-7.921179;112.599392;110.74418859877733;-34.96279579518981
2021-02-16 20:20:00;-7.921179;112.599392;109.8220720796906;-32.64082517551979
2021-02-16 20:30:00;-7.921179;112.599392;108.9712832261063;-30.30581913981879
2021-02-16 20:40:00;-7.921179;112.599392;108.18429516955908;-27.959268376873183
2021-02-16 20:50:00;-7.921179;112.599392;107.4545850793916;-25.60244671696317
2021-02-16 21:00:00;-7.921179;112.599392;106.77651121934942;-23.23646235828158
2021-02-16 21:10:00;-7.921179;112.599392;106.14515585323012;-20.86227323485952
2021-02-16 21:20:00;-7.921179;112.599392;105.55625011280245;-18.480717752417593
2021-02-16 21:30:00;-7.921179;112.599392;105.00606471477958;-16.092526741197002
2021-02-16 21:40:00;-7.921179;112.599392;104.49132116835992;-13.698345654074311
2021-02-16 21:50:00;-7.921179;112.599392;104.00916445447037;-11.298741396750628
2021-02-16 22:00:00;-7.921179;112.599392;103.5571015540639;-8.894220256998183
2021-02-16 22:10:00;-7.921179;112.599392;103.1329263160386;-6.384401932793059
2021-02-16 22:20:00;-7.921179;112.599392;102.73472628742687;-2.5978321418499077
2021-02-16 22:30:00;-7.921179;112.599392;102.36083490207119;-0.859681226275126
2021-02-16 22:40:00;-7.921179;112.599392;102.00979049948921;1.1426215991994926
2021-02-16 22:50:00;-7.921179;112.599392;101.68034315506283;3.402663213830129
2021-02-16 23:00:00;-7.921179;112.599392;101.37143418947066;5.75667510467033
2021-02-16 23:10:00;-7.921179;112.599392;101.08216884793144;8.147409934469927
2021-02-16 23:20:00;-7.921179;112.599392;100.81180263982566;10.555674871661186
2021-02-16 23:30:00;-7.921179;112.599392;100.55977548964137;12.973880295415752
2021-02-16 23:40:00;-7.921179;112.599392;100.32565709546084;15.399243757420491
2021-02-16 23:50:00;-7.921179;112.599392;100.10918791009561;17.827898516831528
2021-02-17 00:00:00;-7.921179;112.599392;99.91025182032983;20.259988861395087
2021-02-17 00:10:00;-7.921179;112.599392;99.72891712805516;22.6948215269104
2021-02-17 00:20:00;-7.921179;112.599392;99.56540239932505;25.131863758622217
2021-02-17 00:30:00;-7.921179;112.599392;99.42015842662474;27.57072111310596
2021-02-17 00:40:00;-7.921179;112.599392;99.29382724773617;30.011079401659817
2021-02-17 00:50:00;-7.921179;112.599392;99.18732410800817;32.452673954453445
2021-02-17 01:00:00;-7.921179;112.599392;99.10183063016711;34.895272545055064
2021-02-17 01:10:00;-7.921179;112.599392;99.03890409734379;37.33865660741124
2021-02-17 01:20:00;-7.921179;112.599392;99.00051843420832;39.78261782075227
2021-02-17 01:30:00;-7.921179;112.599392;98.98915982961859;42.22694103411932
